Date,Team,TeamLocation,TeamScore,Opponent,OpponentScore,OpponentLocation,NeutralSite,TeamResult,TeamDifferential,OpponentDifferential,
12/29/15,Saint Joseph's,Home,78,Maryland-Eastern Shore,68,Away,,Win,10,7.68,Division 1
12/29/15,Rice,Home,76,Incarnate Word,82,Away,,Loss,-6,-4.66,Division 1
12/29/15,Portland State,Home,89,Cal State Fullerton,82,Away,,Win,7,-0.03,Division 1
12/29/15,Samford,Home,104,Miles,76,Away,,Win,28,-0.06,Non Division 1
12/29/15,Tennessee,Home,74,Tennessee State,69,Away,,Win,5,-0.23,Division 1
12/29/15,St. Francis (NY),Home,66,Albany (NY),71,Away,,Loss,-5,-1.13,Division 1
12/29/15,Southern Mississippi,Home,66,Southeastern Oklahoma,52,Away,,Win,14,-6.17,Non Division 1
12/29/15,Charlotte,Home,111,Citadel,93,Away,,Win,18,-1.42,Division 1
12/29/15,Charleston Southern,Home,92,St. Andrews,39,Away,,Win,53,-3.57,Non Division 1
12/29/15,Central Florida,Home,50,George Washington,67,Away,,Loss,-17,-3.1,Division 1
12/29/15,Cincinnati,Home,70,Temple,77,Away,,Loss,-7,10.31,Division 1
12/29/15,Eastern Kentucky,Home,76,Manhattan,64,Away,,Win,12,1.42,Division 1
12/29/15,Colorado State,Home,77,Regis,53,Away,,Win,24,2.18,Non Division 1
12/29/15,Cleveland State,Home,77,Cedarville,37,Away,,Win,40,-6.94,Non Division 1
12/29/15,Alabama-Birmingham,Home,76,Stephen F. Austin,66,Away,,Win,10,9.41,Division 1
12/29/15,Air Force,Home,86,Western State,66,Away,,Win,20,-4.41,Non Division 1
12/29/15,Alabama,Home,67,Jacksonville State,59,Away,,Win,8,-0.76,Division 1
12/29/15,Ball State,Home,63,Alabama A&M,62,Away,,Win,1,3.73,Division 1
12/29/15,Buffalo,Home,99,Delaware,79,Away,,Win,20,2.69,Division 1
12/29/15,Centenary (LA),Home,69,Northwestern State,92,Away,,Loss,-23,0,Non Division 1
12/29/15,Baylor,Home,72,Texas Southern,59,Away,,Win,13,7.91,Division 1
12/29/15,Binghamton,Home,62,Mount St. Mary's,53,Away,,Win,9,-7.73,Division 1
12/29/15,Jacksonville,Home,69,Marist,68,Away,,Win,1,0.41,Division 1
12/29/15,Iowa,Home,83,Michigan State,70,Away,,Win,13,9.39,Division 1
12/29/15,Idaho State,Home,84,Cal State Northridge,79,Away,,Win,5,-1.94,Division 1
12/29/15,Illinois-Chicago,Home,65,Northern Illinois,70,Away,,Loss,-5,-10.9,Division 1
12/29/15,Lamar,Home,97,Howard Payne,74,Away,,Win,23,-1.57,Non Division 1
12/29/15,Lipscomb,Home,56,Chattanooga,80,Away,,Loss,-24,-3,Division 1
12/29/15,Kansas,Home,78,UC-Irvine,53,Away,,Win,25,13.82,Division 1
12/29/15,Kansas State,Home,75,Saint Louis,47,Away,,Win,28,2,Division 1
12/29/15,Florida International,Home,65,Florida A&M,45,Away,,Win,20,1.09,Division 1
12/29/15,Georgia,Home,79,Robert Morris,67,Away,,Win,12,0.94,Division 1
12/29/15,Florida,Home,71,Florida State,73,Away,,Loss,-2,4.85,Division 1
12/29/15,Florida Atlantic,Home,48,Tennessee-Martin,57,Away,,Loss,-9,-7.7,Division 1
12/29/15,Houston Baptist,Home,101,Ecclesia,47,Away,,Win,54,0.79,Non Division 1
12/29/15,Georgia Tech,Home,73,Duquesne,67,Away,,Win,6,2.12,Division 1
12/29/15,Hawaii,Home,77,Mississippi Valley State,48,Away,,Win,29,11.09,Division 1
12/30/15,Rutgers,Home,72,Indiana,79,Away,,Loss,-7,-12.66,Division 1
12/30/15,Saint Francis (PA),Home,65,NJIT,77,Away,,Loss,-12,-2.37,Division 1
12/30/15,Pittsburgh,Home,72,Syracuse,61,Away,,Win,11,8.13,Division 1
12/30/15,Rider,Home,82,Hartford,80,Away,,Win,2,-1.39,Division 1
12/30/15,Seattle,Home,50,UC-Santa Barbara,88,Away,,Loss,-38,-1.73,Division 1
12/30/15,South Alabama,Home,60,Arkansas-Little Rock,69,Away,,Loss,-9,-3.94,Division 1
12/30/15,San Diego State,Home,67,Wyoming,55,Away,,Win,12,7.69,Division 1
12/30/15,San Jose State,Home,71,Utah State,80,Away,,Loss,-9,-3.35,Division 1
12/30/15,North Carolina,Home,80,Clemson,69,Away,,Win,11,12.76,Division 1
12/30/15,North Carolina A&T,Home,60,Kent State,61,Away,,Loss,-1,-8.25,Division 1
12/30/15,New Mexico,Home,88,Nevada,76,Away,,Win,12,2.63,Division 1
12/30/15,New Mexico State,Home,81,Arizona Christian,61,Away,,Win,20,8.52,Non Division 1
12/30/15,Ohio,Home,81,UC-Riverside,59,Away,,Win,22,3.85,Division 1
12/30/15,Ohio State,Home,78,Minnesota,63,Away,,Win,15,2.42,Division 1
12/30/15,North Dakota State,Home,105,Northland,47,Away,,Win,58,4.3,Non Division 1
12/30/15,Northern Iowa,Home,80,Bradley,44,Away,,Win,36,5.09,Division 1
12/30/15,Virginia,Home,71,Oakland,58,Away,,Win,13,10.41,Division 1
12/30/15,Virginia Commonwealth,Home,80,North Florida,68,Away,,Win,12,9.91,Division 1
12/30/15,Troy,Home,81,Arkansas State,84,Away,,Loss,-3,-6,Division 1
12/30/15,Vanderbilt,Home,86,Western Michigan,61,Away,,Win,25,9.15,Division 1
12/30/15,Wagner,Home,76,Massachusetts-Lowell,62,Away,,Win,14,6.53,Division 1
12/30/15,Western Carolina,Home,82,Mars Hill,62,Away,,Win,20,-0.18,Non Division 1
12/30/15,Virginia Military Institute,Home,72,Bridgewater (VA),37,Away,,Win,35,-6.1,Non Division 1
12/30/15,Virginia Tech,Home,63,West Virginia,88,Away,,Loss,-25,2.42,Division 1
12/30/15,South Florida,Home,67,Houston,73,Away,,Loss,-6,-8.09,Division 1
12/30/15,St. Bonaventure,Home,82,Niagara,68,Away,,Win,14,4.97,Division 1
12/30/15,South Carolina,Home,78,Francis Marion,56,Away,,Win,22,7,Non Division 1
12/30/15,South Carolina Upstate,Home,88,Lees-McRae,60,Away,,Win,28,-5.63,Non Division 1
12/30/15,Texas State,Home,80,Georgia Southern,66,Away,,Win,14,1.71,Division 1
12/30/15,Toledo,Home,90,Northern Kentucky,73,Away,,Win,17,5.88,Division 1
12/30/15,Stetson,Home,93,Florida Tech,83,Away,,Win,10,-2.29,Non Division 1
12/30/15,Texas-Arlington,Home,85,Georgia State,70,Away,,Win,15,10.06,Division 1
12/30/15,Colgate,Home,77,Lafayette,70,Away,,Win,7,-1.73,Division 1
12/30/15,Dayton,Home,85,Arkansas,81,Away,,Win,4,7.38,Division 1
12/30/15,Bucknell,Home,88,Navy,58,Away,,Win,30,5.67,Division 1
12/30/15,Central Connecticut State,Home,42,Yale,62,Away,,Loss,-20,-13.1,Division 1
12/30/15,East Tennessee State,Home,75,Morehead State,72,Away,,Win,3,4.24,Division 1
12/30/15,Evansville,Home,70,Indiana State,62,Away,,Win,8,8.97,Division 1
12/30/15,DePaul,Home,58,Georgetown,70,Away,,Loss,-12,-7.52,Division 1
12/30/15,Duke,Home,103,Long Beach State,81,Away,,Win,22,9.39,Division 1
12/30/15,Alabama State,Home,105,Fort Valley State,89,Away,,Win,16,-2.94,Non Division 1
12/30/15,Alcorn State,Home,81,Louisiana College,69,Away,,Win,12,-5,Non Division 1
12/30/15,Abilene Christian,Home,90,Hillsdale,48,Away,,Win,42,-2.03,Non Division 1
12/30/15,Akron,Home,78,South Carolina State,68,Away,,Win,10,9.14,Division 1
12/30/15,Boston College,Home,72,New Hampshire,67,Away,,Win,5,-9.3,Division 1
12/30/15,Brown,Home,85,Rhode Island,88,Away,,Loss,-3,-4.11,Division 1
12/30/15,Austin Peay,Home,112,Westminster (MO),61,Away,,Win,51,0.09,Non Division 1
12/30/15,Boise State,Home,64,UC-Davis,56,Away,,Win,8,7.31,Division 1
12/30/15,Marquette,Home,63,Seton Hall,83,Away,,Loss,-20,2.09,Division 1
12/30/15,Maryland,Home,70,Penn State,64,Away,,Win,6,9.79,Division 1
12/30/15,Loyola (IL),Home,62,Southern Illinois,72,Away,,Loss,-10,-0.91,Division 1
12/30/15,Loyola (MD),Home,75,American,67,Away,,Win,8,-5.67,Division 1
12/30/15,Nebraska,Home,72,Northwestern,81,Away,,Loss,-9,3.26,Division 1
12/30/15,Nevada-Las Vegas,Home,66,Fresno State,69,Away,,Loss,-3,4.67,Division 1
12/30/15,Middle Tennessee,Home,82,Trevecca Nazarene,67,Away,,Win,15,4.39,Non Division 1
12/30/15,Murray State,Home,101,Brescia,75,Away,,Win,26,3.77,Non Division 1
12/30/15,Illinois State,Home,74,Missouri State,61,Away,,Win,13,1.42,Division 1
12/30/15,Iowa State,Home,104,Coppin State,84,Away,,Win,20,6.94,Division 1
12/30/15,Holy Cross,Home,80,Boston University,64,Away,,Win,16,-4.33,Division 1
12/30/15,Illinois,Home,68,Michigan,78,Away,,Loss,-10,-2.65,Division 1
12/30/15,Kennesaw State,Home,73,Mercer,76,Away,,Loss,-3,-5.16,Division 1
12/30/15,Lehigh,Home,82,Army,88,Away,,Loss,-6,1.81,Division 1
12/30/15,IPFW,Home,90,Oral Roberts,84,Away,,Win,6,4.24,Division 1
12/30/15,Jackson State,Home,89,Southeastern Louisiana,66,Away,,Win,23,3.21,Division 1
12/31/15,Northern Colorado,Home,96,Eastern Washington,90,Away,,Win,6,-6.13,Division 1
12/31/15,Pacific,Home,77,San Diego,75,Away,,Win,2,-2.18,Division 1
12/31/15,San Francisco,Home,107,Portland,95,Away,,Win,12,-1.1,Division 1
12/31/15,Saint Mary's (CA),Home,85,Brigham Young,74,Away,,Win,11,13.94,Division 1
12/31/15,North Carolina-Wilmington,Home,75,Drexel,63,Away,,Win,12,7.78,Division 1
12/31/15,Mississippi State,Home,71,North Carolina Central,48,Away,,Win,23,1.78,Division 1
12/31/15,Northern Arizona,Home,84,Montana,90,Away,,Loss,-6,-12.8,Division 1
12/31/15,North Dakota,Home,71,Idaho,74,Away,,Loss,-3,3.47,Division 1
12/31/15,Wichita State,Home,67,Drake,47,Away,,Win,20,13.97,Division 1
12/31/15,Villanova,Home,95,Xavier,64,Away,,Win,31,13.26,Division 1
12/31/15,Winthrop,Home,83,Campbell,90,Away,,Loss,-7,6.31,Division 1
12/31/15,William & Mary,Home,69,Towson,76,Away,,Loss,-7,5.77,Division 1
12/31/15,Tennessee Tech,Home,94,Eastern Illinois,84,Away,,Win,10,3.07,Division 1
12/31/15,Southeast Missouri State,Home,82,Belmont,92,Away,,Loss,-10,-10.62,Division 1
12/31/15,Santa Clara,Home,77,Gonzaga,79,Away,,Loss,-2,-6.1,Division 1
12/31/15,St. John's (NY),Home,70,Creighton,80,Away,,Loss,-10,-9.31,Division 1
12/31/15,Southern Utah,Home,93,Montana State,82,Away,,Win,11,-10.33,Division 1
12/31/15,Florida Gulf Coast,Home,86,La Salle,77,Away,,Win,9,6.52,Division 1
12/31/15,Dartmouth,Home,60,Bryant,62,Away,,Loss,-2,0.11,Division 1
12/31/15,Elon,Home,79,Northeastern,86,Away,,Loss,-7,0.5,Division 1
12/31/15,Gardner-Webb,Home,65,Coastal Carolina,61,Away,,Win,4,0.76,Division 1
12/31/15,Harvard,Home,77,Wofford,57,Away,,Win,20,0.53,Division 1
12/31/15,Butler,Home,73,Providence,81,Away,,Loss,-8,9.42,Division 1
12/31/15,Ball State,Home,73,Chicago State,48,Away,,Win,25,3.73,Division 1
12/31/15,Central Michigan,Home,87,Lourdes,66,Away,,Win,21,3.45,Non Division 1
12/31/15,Cal State Bakersfield,Home,80,Morgan State,68,Away,,Win,12,9.84,Division 1
12/31/15,Longwood,Home,61,North Carolina-Asheville,70,Away,,Loss,-9,-3.21,Division 1
12/31/15,James Madison,Home,62,College of Charleston,65,Away,,Loss,-3,6.5,Division 1
12/31/15,Maryland-Baltimore County,Home,89,Maryland-Eastern Shore,75,Away,,Win,14,-8.5,Division 1
12/31/15,Louisiana-Monroe,Home,72,Appalachian State,56,Away,,Win,16,3.39,Division 1
12/31/15,High Point,Home,77,Radford,60,Away,,Win,17,7.65,Division 1
12/31/15,Jacksonville,Home,74,Bethune-Cookman,70,Away,,Win,4,0.41,Division 1
12/31/15,Jacksonville State,Home,72,Southern Illinois-Edwardsville,67,Away,,Win,5,-4.32,Division 1
12/31/15,Hofstra,Home,90,Delaware,80,Away,,Win,10,5.27,Division 1
1/01/16,Texas-El Paso,Home,61,Rice,60,Away,,Win,1,2.52,Division 1
1/01/16,Texas-San Antonio,Home,66,North Texas,70,Away,,Loss,-4,-11.72,Division 1
1/01/16,Washington State,Home,77,Southern California,90,Away,,Loss,-13,-6.68,Division 1
1/01/16,Washington,Home,96,UCLA,93,Away,,Win,3,3.59,Division 1
1/01/16,Nebraska-Omaha,Home,82,Western Illinois,80,Away,,Win,2,3.81,Division 1
1/01/16,University of California,Home,79,Colorado,65,Away,,Win,14,8.09,Division 1
1/01/16,South Dakota State,Home,68,Denver,59,Away,,Win,9,8.48,Division 1
1/01/16,Stanford,Home,70,Utah,68,Away,,Win,2,-0.77,Division 1
1/01/16,South Dakota,Home,66,IUPUI,77,Away,,Loss,-11,-2.94,Division 1
1/02/16,Purdue,Home,63,Iowa,70,Away,,Loss,-7,13.15,Division 1
1/02/16,Richmond,Home,73,Saint Joseph's,77,Away,,Loss,-4,2.72,Division 1
1/02/16,Quinnipiac,Home,66,Iona,78,Away,,Loss,-12,-5.4,Division 1
1/02/16,Rhode Island,Home,85,Saint Louis,57,Away,,Win,28,4.63,Division 1
1/02/16,Providence,Home,83,St. John's (NY),65,Away,,Win,18,3.91,Division 1
1/02/16,Pittsburgh,Home,92,Maryland-Eastern Shore,58,Away,,Win,34,8.13,Division 1
1/02/16,Pepperdine,Home,68,Loyola Marymount,65,Away,,Win,3,2.23,Division 1
1/02/16,Prairie View,Home,70,Alcorn State,73,Away,,Loss,-3,-10.61,Division 1
1/02/16,Portland State,Home,76,Sacramento State,68,Away,,Win,8,-0.03,Division 1
1/02/16,Seton Hall,Home,78,DePaul,74,Away,,Win,4,7.06,Division 1
1/02/16,Santa Clara,Home,84,Portland,77,Away,,Win,7,-6.1,Division 1
1/02/16,South Alabama,Home,67,Arkansas State,89,Away,,Loss,-22,-3.94,Division 1
1/02/16,Siena,Home,75,Niagara,63,Away,,Win,12,5.38,Division 1
1/02/16,Saint Francis (PA),Home,73,Wagner,65,Away,,Win,8,-2.37,Division 1
1/02/16,Robert Morris,Home,65,Sacred Heart,69,Away,,Loss,-4,-5.78,Division 1
1/02/16,San Francisco,Home,94,Gonzaga,102,Away,,Loss,-8,-1.1,Division 1
1/02/16,Saint Mary's (CA),Home,79,San Diego,46,Away,,Win,33,13.94,Division 1
1/02/16,North Dakota,Home,79,Eastern Washington,71,Away,,Win,8,3.47,Division 1
1/02/16,North Carolina-Wilmington,Home,63,Northeastern,65,Away,,Loss,-2,7.78,Division 1
1/02/16,Northern Colorado,Home,70,Idaho,75,Away,,Loss,-5,-6.13,Division 1
1/02/16,Northern Arizona,Home,72,Montana State,74,Away,,Loss,-2,-12.8,Division 1
1/02/16,North Carolina,Home,86,Georgia Tech,76,Away,,Win,10,12.76,Division 1
1/02/16,Nebraska,Home,69,Indiana,79,Away,,Loss,-10,3.26,Division 1
1/02/16,Nevada,Home,71,Wyoming,68,Away,,Win,3,2.82,Division 1
1/02/16,NJIT,Home,86,Maryland-Baltimore County,83,Away,,Win,3,0.94,Division 1
1/02/16,Nicholls State,Home,67,Lamar,79,Away,,Loss,-12,-8.82,Division 1
1/02/16,Old Dominion,Home,74,Charlotte,65,Away,,Win,9,6.66,Division 1
1/02/16,Oklahoma State,Home,69,Texas Christian,48,Away,,Win,21,-0.63,Division 1
1/02/16,Pennsylvania,Home,80,Binghamton,45,Away,,Win,35,-3.64,Division 1
1/02/16,Pacific,Home,67,Brigham Young,81,Away,,Loss,-14,-2.18,Division 1
1/02/16,Oklahoma,Home,87,Iowa State,83,Away,,Win,4,10.39,Division 1
1/02/16,Northwestern,Home,59,Maryland,72,Away,,Loss,-13,6.03,Division 1
1/02/16,Northern Illinois,Home,91,Judson,48,Away,,Win,43,5.15,Non Division 1
1/02/16,Oakland,Home,86,Cleveland State,68,Away,,Win,18,7.41,Division 1
1/02/16,Northwestern State,Home,73,Houston Baptist,99,Away,,Loss,-26,-6.75,Division 1
1/02/16,South Carolina,Home,86,Memphis,76,Away,,Win,10,7,Division 1
1/02/16,Valparaiso,Home,75,Illinois-Chicago,47,Away,,Win,28,13.56,Division 1
1/02/16,Utah Valley,Home,88,San Diego Christian,79,Away,,Win,9,-2.67,Non Division 1
1/02/16,Virginia,Home,77,Notre Dame,66,Away,,Win,11,10.41,Division 1
1/02/16,Vanderbilt,Home,82,Louisiana State,90,Away,,Loss,-8,9.15,Division 1
1/02/16,Utah State,Home,67,San Diego State,70,Away,,Loss,-3,1.84,Division 1
1/02/16,Towson,Home,58,Hofstra,90,Away,,Loss,-32,4.66,Division 1
1/02/16,Texas Tech,Home,82,Texas,74,Away,,Win,8,1.72,Division 1
1/02/16,Tulane,Home,67,Connecticut,75,Away,,Loss,-8,-4.65,Division 1
1/02/16,Troy,Home,61,Arkansas-Little Rock,67,Away,,Loss,-6,-6,Division 1
1/02/16,Wisconsin,Home,79,Rutgers,57,Away,,Win,22,4.27,Division 1
1/02/16,William & Mary,Home,78,College of Charleston,70,Away,,Win,8,5.77,Division 1
1/02/16,Xavier,Home,88,Butler,69,Away,,Win,19,10.21,Division 1
1/02/16,Wofford,Home,87,North Carolina-Greensboro,76,Away,,Win,11,0.03,Division 1
1/02/16,Western Michigan,Home,76,Jacksonville,72,Away,,Win,4,-0.33,Division 1
1/02/16,Virginia Tech,Home,73,North Carolina State,68,Away,,Win,5,2.42,Division 1
1/02/16,Virginia Commonwealth,Home,71,George Mason,47,Away,,Win,24,9.91,Division 1
1/02/16,Western Carolina,Home,66,East Tennessee State,82,Away,,Loss,-16,-0.18,Division 1
1/02/16,Weber State,Home,77,Idaho State,56,Away,,Win,21,9.88,Division 1
1/02/16,St. Bonaventure,Home,97,Davidson,85,Away,,Win,12,4.97,Division 1
1/02/16,Southern Utah,Home,66,Montana,83,Away,,Loss,-17,-10.33,Division 1
1/02/16,Stephen F. Austin,Home,86,McNeese State,57,Away,,Win,29,17.56,Division 1
1/02/16,Stetson,Home,103,Webber,53,Away,,Win,50,-2.29,Non Division 1
1/02/16,Southeast Missouri State,Home,66,Tennessee State,72,Away,,Loss,-6,-10.62,Division 1
1/02/16,South Carolina Upstate,Home,70,Missouri-Kansas City,68,Away,,Win,2,-5.63,Division 1
1/02/16,Southern Methodist,Home,72,South Florida,58,Away,,Win,14,13.87,Division 1
1/02/16,Southern Illinois,Home,75,Northern Iowa,73,Away,,Win,2,4.09,Division 1
1/02/16,Stony Brook,Home,69,Columbia,60,Away,,Win,9,13.38,Division 1
1/02/16,Texas-Rio Grande Valley,Home,89,Our Lady of the Lake,81,Away,,Win,8,-11.23,Non Division 1
1/02/16,Texas-Arlington,Home,92,Georgia Southern,72,Away,,Win,20,10.06,Division 1
1/02/16,Texas State,Home,46,Georgia State,58,Away,,Loss,-12,1.71,Division 1
1/02/16,Texas Southern,Home,88,Southern,66,Away,,Win,22,2.66,Division 1
1/02/16,Tennessee-Martin,Home,122,Boyce,60,Away,,Win,62,1.82,Non Division 1
1/02/16,Temple,Home,50,Houston,77,Away,,Loss,-27,1.22,Division 1
1/02/16,Texas A&M,Home,92,Arkansas,69,Away,,Win,23,10.38,Division 1
1/02/16,Tennessee Tech,Home,86,Southern Illinois-Edwardsville,63,Away,,Win,23,3.07,Division 1
1/02/16,Cornell,Home,70,Albany (NY),75,Away,,Loss,-5,-7.18,Division 1
1/02/16,Coastal Carolina,Home,82,Winthrop,63,Away,,Win,19,7.38,Division 1
1/02/16,Delaware,Home,63,James Madison,73,Away,,Loss,-10,-9.47,Division 1
1/02/16,Creighton,Home,71,Villanova,85,Away,,Loss,-14,6.3,Division 1
1/02/16,Cincinnati,Home,76,Tulsa,57,Away,,Win,19,10.31,Division 1
1/02/16,Central Arkansas,Home,61,Abilene Christian,62,Away,,Loss,-1,-8.36,Division 1
1/02/16,Charleston Southern,Home,73,High Point,78,Away,,Loss,-5,-3.57,Division 1
1/02/16,Citadel,Home,78,Chattanooga,84,Away,,Loss,-6,-6.53,Division 1
1/02/16,Clemson,Home,84,Florida State,75,Away,,Win,9,5.16,Division 1
1/02/16,Detroit Mercy,Home,96,Youngstown State,87,Away,,Win,9,0.9,Division 1
1/02/16,Florida,Home,77,Georgia,63,Away,,Win,14,4.85,Division 1
1/02/16,Fairleigh Dickinson,Home,86,St. Francis (NY),77,Away,,Win,9,-0.34,Division 1
1/02/16,Fresno State,Home,62,New Mexico,77,Away,,Loss,-15,5.06,Division 1
1/02/16,Florida Gulf Coast,Home,68,Eckerd,57,Away,,Win,11,6.52,Non Division 1
1/02/16,Elon,Home,83,Drexel,78,Away,,Win,5,0.5,Division 1
1/02/16,Duquesne,Home,58,Dayton,66,Away,,Loss,-8,1.7,Division 1
1/02/16,East Carolina,Home,68,Central Florida,71,Away,,Loss,-3,-3.59,Division 1
1/02/16,Eastern Michigan,Home,77,North Florida,82,Away,,Loss,-5,2.29,Division 1
1/02/16,Boise State,Home,84,Colorado State,80,Away,,Win,4,7.31,Division 1
1/02/16,Austin Peay,Home,70,Eastern Kentucky,79,Away,,Loss,-9,0.09,Division 1
1/02/16,Bowling Green State,Home,87,Oakland City,56,Away,,Win,31,-1.6,Non Division 1
1/02/16,Boston College,Home,64,Duke,81,Away,,Loss,-17,-9.3,Division 1
1/02/16,Auburn,Home,83,Tennessee,77,Away,,Win,6,-7.39,Division 1
1/02/16,Akron,Home,80,Lipscomb,73,Away,,Win,7,9.14,Division 1
1/02/16,Air Force,Home,64,San Jose State,57,Away,,Win,7,-4.41,Division 1
1/02/16,Army,Home,76,Bucknell,84,Away,,Loss,-8,2.47,Division 1
1/02/16,Alabama,Home,68,Norfolk State,49,Away,,Win,19,-0.76,Division 1
1/02/16,UC-Riverside,Home,48,Cal State Bakersfield,67,Away,,Loss,-19,-0.03,Division 1
1/02/16,UC-Santa Barbara,Home,87,Point Loma Nazarene,46,Away,,Win,41,4,Non Division 1
1/02/16,Campbell,Home,63,Presbyterian,70,Away,,Loss,-7,0.13,Division 1
1/02/16,UC-Irvine,Home,54,New Mexico State,52,Away,,Win,2,5.21,Division 1
1/02/16,Cal State Fullerton,Home,75,Cal State East Bay,52,Away,,Win,23,-4.1,Non Division 1
1/02/16,Bryant,Home,88,Central Connecticut State,72,Away,,Win,16,-11.06,Division 1
1/02/16,UC-Davis,Home,74,Holy Names,49,Away,,Win,25,-2.2,Non Division 1
1/02/16,Cal State Northridge,Home,88,Morgan State,74,Away,,Win,14,-3.93,Division 1
1/02/16,Furman,Home,85,Virginia Military Institute,57,Away,,Win,28,4.88,Division 1
1/02/16,Marist,Home,83,Canisius,92,Away,,Loss,-9,-7.17,Division 1
1/02/16,Mercer,Home,69,Samford,50,Away,,Win,19,3.48,Division 1
1/02/16,Manhattan,Home,72,Fairfield,66,Away,,Win,6,-4.35,Division 1
1/02/16,Miami (OH),Home,67,South Carolina State,71,Away,,Loss,-4,-5.26,Division 1
1/02/16,Miami (FL),Home,64,Syracuse,51,Away,,Win,13,8.81,Division 1
1/02/16,Louisiana-Lafayette,Home,79,Appalachian State,58,Away,,Win,21,6.42,Division 1
1/02/16,Longwood,Home,66,Gardner-Webb,67,Away,,Loss,-1,-3.21,Division 1
1/02/16,Maine,Home,98,Brown,92,Away,,Win,6,-10.9,Division 1
1/02/16,Louisiana Tech,Home,87,Southern Mississippi,57,Away,,Win,30,7.31,Division 1
1/02/16,Mount St. Mary's,Home,79,Long Island University,63,Away,,Win,16,-1.94,Division 1
1/02/16,Missouri State,Home,59,Evansville,76,Away,,Loss,-17,-5.25,Division 1
1/02/16,Navy,Home,65,Holy Cross,60,Away,,Win,5,2.88,Division 1
1/02/16,Murray State,Home,62,Morehead State,57,Away,,Win,5,3.77,Division 1
1/02/16,Milwaukee,Home,82,Wright State,84,Away,,Loss,-2,6.88,Division 1
1/02/16,Michigan,Home,79,Penn State,56,Away,,Win,23,6.82,Division 1
1/02/16,Missouri,Home,81,Savannah State,50,Away,,Win,31,-4.39,Division 1
1/02/16,Minnesota,Home,61,Michigan State,69,Away,,Loss,-8,-6,Division 1
1/02/16,Incarnate Word,Home,72,Sam Houston State,78,Away,,Loss,-6,0.17,Division 1
1/02/16,Hawaii,Home,94,Howard,59,Away,,Win,35,11.09,Division 1
1/02/16,IPFW,Home,126,Purdue North Central,95,Away,,Win,31,4.24,Non Division 1
1/02/16,Indiana State,Home,73,Loyola (IL),58,Away,,Win,15,-1.63,Division 1
1/02/16,Georgetown,Home,80,Marquette,70,Away,,Win,10,1.79,Division 1
1/02/16,Hartford,Home,53,Yale,88,Away,,Loss,-35,-7.64,Division 1
1/02/16,Grambling,Home,81,Alabama A&M,78,Away,,Win,3,-6,Division 1
